Customer_id,Order_id,Order_date,Order_amount
CUST00276,ORD8223E4D8,10/23/2024,333.14
CUST00276,ORDB720181F,11/21/2024,232.33
CUST00277,ORD10E00282,5/7/2024,48.91
CUST00277,ORD5077FA5A,6/2/2024,304.05
CUST00277,ORDFFC1F8B0,9/21/2024,129.91
CUST00277,ORD7E9871DC,5/30/2024,278.2
CUST00277,ORD93C82581,9/18/2024,313.69
CUST00277,ORD56B7CE6B,6/10/2024,283.2
CUST00277,ORD8E5328B2,2/12/2025,414.37
CUST00277,ORDE64775A6,11/19/2024,33.97
CUST00277,ORD1334E625,9/15/2024,82.65
CUST00277,ORDBE080740,9/20/2024,330.11
CUST00277,ORD67DEF9BC,3/15/2025,27.99
CUST00277,ORD876509E7,7/14/2024,428.38
CUST00277,ORD6DC3F9EF,9/14/2024,336.83
CUST00277,ORD7FA8CD6B,1/27/2025,420.63
CUST00277,ORD42C8DC57,12/21/2024,156.24
CUST00278,ORD764D0F90,4/29/2025,34.03
CUST00278,ORDB50AF8B2,1/28/2024,214.31
CUST00278,ORD9889E6F0,11/29/2024,97.34
CUST00279,ORDD20D4609,7/23/2024,309.43
CUST00279,ORD28D01F79,10/31/2024,348.84
CUST00279,ORDAAB20388,4/19/2024,301.53
CUST00279,ORDC295BB58,10/7/2024,395.78
CUST00279,ORD2220C642,10/29/2024,96.94
CUST00279,ORD3554E8CA,2/11/2024,233.12
CUST00279,ORD5ABE9210,12/14/2024,293.69
CUST00279,ORD716B11CD,3/4/2025,466.43
CUST00279,ORD05CFADC2,10/28/2024,55.63
CUST00279,ORDEA90879A,2/5/2025,156.65
CUST00280,ORD90FF6314,2/23/2024,449.79
CUST00280,ORD4C5FC2B9,10/10/2023,411.93
CUST00280,ORDF0E8638B,3/30/2024,381.64
CUST00280,ORD5EC4383C,1/25/2024,423.22
CUST00280,ORDBBC27716,12/27/2023,41.81
CUST00280,ORDAD2EA4D2,5/2/2024,240.7
CUST00280,ORD19AD5125,4/12/2024,69.79
CUST00280,ORDFE444EFA,1/23/2025,431.11
CUST00280,ORDDAEF72AF,7/1/2024,171.31
CUST00280,ORD87543B50,10/9/2023,212.74
CUST00280,ORD7346775B,11/13/2024,112.82
CUST00280,ORDC51EA584,8/26/2023,112.43
CUST00281,ORDF49C9064,11/10/2024,63.56
CUST00281,ORD2E8A95F4,5/20/2024,367.57
CUST00282,ORD93594A92,2/22/2024,493.72
CUST00282,ORDCF7CCF36,4/9/2025,246.99
CUST00282,ORD9F81D0FA,4/12/2025,347.44
CUST00282,ORD7976051B,2/2/2024,467.61
CUST00282,ORD3C614D71,1/21/2025,493.28
CUST00282,ORD09411266,10/4/2024,150.72
CUST00282,ORD93162718,3/5/2024,308.33
CUST00282,ORD97F7F79C,11/21/2024,165.08
CUST00282,ORDF33B8814,11/15/2023,267.44
CUST00282,ORDC2200500,9/29/2024,497.56
CUST00282,ORD3242C49D,10/28/2024,183.39
CUST00282,ORD68B43EFF,2/5/2025,73.56
CUST00282,ORD52411EB8,11/25/2023,285.69
CUST00282,ORD6066AC4B,9/30/2024,264.66
CUST00282,ORD306DA665,9/11/2023,319.61
CUST00282,ORD3A27E2F1,1/9/2024,251.33
CUST00282,ORD067FEC1C,5/24/2024,98.15
CUST00283,ORD63B05CA3,4/16/2024,124.03
CUST00283,ORDFD011205,10/2/2024,152.34
CUST00283,ORDDC0E62E7,5/12/2024,104.84
CUST00283,ORD20188A20,2/20/2024,67.92
CUST00283,ORDE07BE71F,5/5/2024,237.79
CUST00283,ORD822C012A,12/2/2023,400.4
CUST00283,ORDF8730C58,8/22/2023,371.36
CUST00283,ORDB1A51EEA,8/11/2023,111.59
CUST00283,ORDE62AC932,8/12/2024,311.5
CUST00283,ORDE5E4BFA2,10/20/2024,213.17
CUST00283,ORD9AC38654,10/14/2023,32.29
CUST00283,ORDDADAC0D6,9/17/2023,181.33
CUST00283,ORD45A6D86B,8/1/2023,404.96
CUST00283,ORD2D827906,1/1/2024,114.05
CUST00283,ORD0F73948E,8/22/2024,323.9
CUST00283,ORDA6AA58F8,4/3/2025,348.11
CUST00283,ORD0B428237,7/27/2023,134.66
CUST00283,ORDE86E3B38,4/2/2025,43.24
CUST00283,ORDF23012D4,6/13/2024,157.14
CUST00283,ORD88981E40,1/30/2025,279.5
CUST00284,ORD26EF2B4F,8/26/2024,65.78
CUST00285,ORD6A0C8141,4/6/2025,177.27
CUST00285,ORDAF72A35C,5/16/2024,364.95
CUST00285,ORD9BC8148C,1/2/2024,311.84
CUST00285,ORD9A7B83FF,4/19/2024,24.27
CUST00285,ORD55CD6488,9/18/2023,96.06
CUST00285,ORD0C86BC54,12/6/2024,171.95
CUST00285,ORD29F80953,9/6/2024,175.59
CUST00285,ORD5B44E82C,10/14/2024,339.51
CUST00285,ORD2DA2C428,4/28/2025,458.92
CUST00285,ORD7D6E3952,3/12/2025,400.65
CUST00285,ORD3DB9C985,4/21/2025,326.37
CUST00286,ORD064C865E,2/6/2024,86.14
CUST00286,ORD74BB6E84,5/13/2024,235.7
CUST00286,ORD6D79B446,10/17/2023,433.96
CUST00286,ORD240CD3D5,2/1/2024,449.01
CUST00286,ORDE0BF28BE,12/27/2024,236.61
CUST00286,ORDAB35C79C,12/25/2024,408.94
CUST00286,ORD9EFC9195,10/11/2024,464.62
CUST00286,ORD02BFA8C8,12/3/2024,37.45
CUST00286,ORDF07E2928,10/2/2024,265.33
CUST00286,ORDFD18E341,11/7/2023,286.82
CUST00286,ORD193D9C6E,4/7/2025,342.32
CUST00286,ORDB6AC1F8D,9/6/2024,282.04
CUST00286,ORDCC504305,5/4/2024,19.17
CUST00286,ORD9CFC951C,12/14/2024,292.92
CUST00286,ORDD90D6429,1/26/2025,172.54
CUST00286,ORD52E82319,6/17/2024,458.93
CUST00287,ORD56690FF8,12/4/2024,42.44
CUST00287,ORD03DBDEB9,1/24/2024,83.16
CUST00287,ORD5E25A137,9/11/2024,421.96
CUST00287,ORD3461083C,8/21/2024,176.18
CUST00287,ORD96D9CF60,5/12/2024,193.87
CUST00287,ORD19CC64F4,12/17/2023,271.79
CUST00287,ORD82FB8316,11/13/2023,91.33
CUST00287,ORD4061E35F,10/24/2024,306.79
CUST00287,ORD7C809AFF,6/16/2024,101.82
CUST00287,ORD2003224B,9/14/2023,67.25
CUST00287,ORD3C2F315E,1/13/2025,393.35
CUST00287,ORD83DBD420,5/18/2024,161.06
CUST00288,ORDCC3A269B,7/23/2023,357.82
CUST00288,ORD2D8190E9,9/18/2023,143.03
CUST00288,ORDCDE52C34,6/6/2023,52.53
CUST00288,ORD46079985,1/21/2025,439.75
CUST00288,ORD57A313A2,5/2/2024,192.08
CUST00288,ORD6C353811,7/3/2024,416.43
CUST00288,ORD7DE67F55,2/24/2024,158.29
CUST00288,ORD5DE9391B,1/31/2024,267.3
CUST00288,ORDC9B974B8,6/25/2023,95.76
CUST00288,ORDC38B8F64,6/2/2023,193.37
CUST00288,ORD8553C90A,4/13/2025,28.32
CUST00289,ORD8F324413,1/16/2025,457.54
CUST00289,ORDF070563B,7/27/2024,227.45
CUST00289,ORD84394B37,2/15/2025,22.22
CUST00289,ORD195B30F0,12/23/2023,246.5
CUST00289,ORDF89A0ED1,10/16/2023,255.03
CUST00289,ORD60B1E614,9/16/2023,103.2
CUST00289,ORD2321DFAE,12/16/2024,462.58
CUST00290,ORD91720979,12/16/2023,162.08
CUST00290,ORD337037C8,4/4/2025,170.4
CUST00290,ORD1AFD223B,2/19/2025,387.05
CUST00290,ORD668B4ACF,6/11/2024,58.14
CUST00290,ORD29B98B4A,4/23/2024,491.31
CUST00290,ORDB81FE128,7/7/2023,262.91
CUST00290,ORD98A83C7B,4/14/2024,496.43
CUST00290,ORD2522C990,12/3/2023,110.54
CUST00290,ORDECABFCA9,12/31/2023,27.91
CUST00290,ORDC207ABCB,8/3/2024,199.92
CUST00290,ORD1EBB3D70,12/11/2023,433.76
CUST00290,ORD55A12DD7,3/10/2024,66.76
CUST00290,ORD65295FC5,1/10/2025,162.38
CUST00290,ORDC46A40EA,7/9/2024,31.57
CUST00290,ORD47C6A292,10/21/2023,425.58
CUST00290,ORD799A0A80,4/25/2024,437.22
CUST00290,ORDC7E640DA,6/5/2023,173.31
CUST00291,ORD6DC29530,4/21/2024,60.52
CUST00291,ORD352770E1,5/28/2024,385.43
CUST00292,ORDCE87456B,11/24/2024,21.02
CUST00292,ORD881F2497,1/13/2025,381.66
CUST00292,ORDB7E6B978,2/12/2024,323.04
CUST00292,ORD6B723C49,3/5/2025,112.82
CUST00292,ORD8A1F9A6E,7/18/2024,108.27
CUST00292,ORD4886FC02,1/13/2024,150.42
CUST00292,ORD191C405A,3/1/2025,270.82
CUST00292,ORD303B63A2,12/8/2023,388.67
CUST00292,ORDD6706993,9/12/2024,338.85
CUST00292,ORDCCC9ED33,6/12/2024,143.6
CUST00293,ORDCAE1C5D8,11/28/2023,144.08
CUST00293,ORDE8325FE1,11/5/2023,17.48
CUST00293,ORD181469FC,8/16/2023,315.24
CUST00293,ORD3AA431F8,10/23/2023,261.89
CUST00293,ORD0D64FD84,3/27/2024,111.22
CUST00293,ORD573E3558,4/27/2025,181.66
CUST00294,ORD491070EA,8/22/2024,142.82
CUST00294,ORDC422CE6D,12/13/2023,472.21
CUST00294,ORD2CA01EDB,12/29/2024,403.96
CUST00294,ORD4BE93FE2,1/5/2024,291.3
CUST00294,ORDE55BFE37,10/25/2023,93.92
CUST00294,ORDCF7DF097,4/6/2024,162.58
CUST00294,ORD405167C9,1/18/2024,447.2
CUST00294,ORD4657ECD8,7/28/2024,274.88
CUST00294,ORD54A0FDFC,10/7/2023,34.86
CUST00294,ORDA83D4C34,2/10/2025,24.21
CUST00294,ORDABC3C0D8,2/14/2024,452.61
CUST00295,ORD897B23DB,10/14/2024,61.9
CUST00295,ORD25D5EF76,6/27/2024,36.36
CUST00296,ORD8DEA8F52,12/3/2023,202.04
CUST00296,ORD499423F5,2/19/2024,355.29
CUST00296,ORD741C8294,8/18/2024,446.73
CUST00296,ORD7067236D,9/22/2024,318.44
CUST00296,ORDBB9EAF15,8/6/2023,348.16
CUST00296,ORD1BC2E5B4,12/19/2024,228.46
CUST00296,ORD3650DB94,10/31/2024,184.26
CUST00296,ORD5E882B04,11/22/2023,172.84
CUST00296,ORDB76F5E7E,5/26/2024,107.09
CUST00296,ORDB7CF8570,5/1/2024,381.62
CUST00296,ORD9AA9E1BA,12/23/2024,406.56
CUST00296,ORD826D7AD9,7/27/2024,48.49
CUST00296,ORD74617EF8,4/21/2025,462.16
CUST00296,ORD37A84104,4/16/2025,384.57
CUST00297,ORD3875A142,11/28/2024,74.58
CUST00297,ORD291F57CE,9/7/2024,408.3
CUST00297,ORDDDA5D512,5/8/2024,460.65
CUST00297,ORD20869AE1,9/24/2024,239.46
CUST00297,ORD965F186F,3/31/2024,233.24
CUST00297,ORD0EB98D2F,1/11/2025,345.39
CUST00297,ORD1C7A3474,2/11/2024,358.01
CUST00297,ORD148685C7,9/23/2024,238.04
CUST00297,ORDFD7B0CFE,4/30/2024,123.53
CUST00297,ORD4F9AD132,2/4/2024,119.66
CUST00297,ORD8D8AF31A,6/2/2024,431.94
CUST00297,ORDB27B2068,7/13/2024,312.3
CUST00297,ORDB535886D,11/12/2024,457.3
CUST00297,ORD5A3F8B0E,7/7/2024,202.12
CUST00297,ORDA4ECB17C,2/11/2024,352.81
CUST00297,ORD0A46177D,8/3/2024,335.94
CUST00297,ORDAE3B7231,5/13/2024,396.5
CUST00297,ORDB98A78D3,6/23/2024,442.38
CUST00297,ORDCCA5B706,5/8/2024,232.11
CUST00298,ORD6A7D710A,1/9/2025,42.03
CUST00299,ORDA7729420,12/20/2023,182.21
CUST00299,ORD3F3E140F,3/21/2024,236.01
CUST00299,ORDB97D3D94,3/31/2024,93.69
CUST00299,ORD3658856F,10/30/2024,386.29
CUST00300,ORD11DBEC89,8/17/2024,291.59
CUST00300,ORDB675D2CE,8/27/2024,258.9
CUST00300,ORD23A1AC4E,7/13/2023,208.79
CUST00300,ORD265C1700,3/4/2025,359.99
CUST00300,ORD45CB9350,10/31/2024,62.42
CUST00300,ORD2EE31E9B,3/11/2024,282.51
CUST00300,ORD5060B17D,11/5/2024,44.75
CUST00300,ORDB26518DE,1/11/2024,158.04
CUST00300,ORD79EB17A2,3/5/2024,235.88
CUST00300,ORDAA237FA9,3/25/2025,299.36
CUST00300,ORD87E4FB2C,11/1/2023,126.9
CUST00300,ORD48D9B5D5,8/15/2023,129.41
CUST00300,ORD5485C1C3,1/11/2025,87.92
CUST00300,ORD085BB0C5,10/28/2023,246.36
CUST00300,ORDB8FD378B,4/18/2025,42.37
CUST00300,ORD2F5024DD,7/17/2024,112.04
CUST00300,ORD3908382D,5/8/2024,350.09
CUST00300,ORDBB21916A,1/3/2025,221.26
CUST00300,ORDDBDB2B78,9/25/2023,490.3
CUST00300,ORD78FE8397,5/8/2024,287.93
CUST00301,ORDE87B70F7,7/10/2024,276.82
CUST00301,ORD4C023243,1/26/2025,125.72
CUST00301,ORD91A2E7FB,8/31/2023,334.68
CUST00301,ORD44BAA0AC,1/1/2025,48.17
CUST00301,ORDD0DD286B,4/16/2024,466.12
CUST00301,ORD243EE07D,10/26/2023,291.35
CUST00301,ORD4F0EE4F4,12/19/2024,248.45
CUST00301,ORDA860CB9C,12/28/2024,300.16
CUST00301,ORDEB17ADA5,2/9/2025,236.83
CUST00301,ORD2A9BF3F1,12/22/2023,281.99
CUST00301,ORD58F817F9,11/17/2024,412.79
CUST00302,ORD94D12415,2/2/2025,160.94
CUST00302,ORDEF3B666F,3/23/2025,208.84
CUST00302,ORD25E64711,2/27/2024,303.15
CUST00302,ORD8A2A9ECB,3/4/2024,345.9
CUST00302,ORDABAFF780,8/14/2023,302.24
CUST00302,ORDDFD44043,2/14/2025,411.73
CUST00303,ORDEA9BD2FE,1/24/2025,252.2
CUST00303,ORD3949DED9,8/17/2024,333.48
CUST00303,ORDF11E4BC9,10/24/2024,54.36
CUST00303,ORD8F72BFB4,1/25/2025,410.35
CUST00303,ORD03885755,10/14/2023,444.76
CUST00303,ORDA6F21FAF,7/14/2024,452.6
CUST00303,ORDB5689F6B,3/23/2024,321.71
CUST00303,ORDEB0ABCD2,5/20/2024,10.09
CUST00303,ORD088C8D64,6/3/2024,81.9
CUST00303,ORDA04EF1C2,3/20/2025,83.12
CUST00303,ORDD51CECDA,9/12/2023,270.32
CUST00304,ORDABF66E11,11/23/2024,311.63
CUST00304,ORD9712FCCE,9/24/2024,229.11
CUST00304,ORDEA40BE57,11/24/2024,110.77
CUST00304,ORD6817F3E3,7/6/2024,439.94
CUST00304,ORD1C8C373E,11/12/2023,156.87
CUST00304,ORD53A0A34E,12/11/2023,399.23
CUST00304,ORD893F9A8C,11/27/2024,342.98
CUST00304,ORDACB05D40,7/28/2024,460.07
CUST00304,ORD31F64D3D,8/7/2023,468.97
CUST00304,ORD3FA1AFF5,6/20/2024,361.72
CUST00304,ORD55FB17B8,2/28/2024,458.41
CUST00304,ORD23A0A4AA,2/22/2024,495.24
CUST00304,ORD46FC8A09,8/2/2024,295.54
CUST00305,ORDF7436F55,5/5/2024,493.35
CUST00305,ORD7DEED92D,10/6/2024,208.06
CUST00305,ORD791A74F5,7/5/2024,72.5
CUST00305,ORD1AE8990A,12/4/2024,154.15
CUST00305,ORDB05043E6,5/13/2024,190.92
CUST00305,ORD7FBD400F,8/19/2024,278.95
CUST00305,ORD9A994ABF,7/17/2024,36.03
CUST00305,ORD98ED3DCB,7/26/2024,354.64
CUST00305,ORDA15FCFC9,1/18/2025,412.17
CUST00305,ORD1C6A8CF9,8/14/2024,186.03
CUST00305,ORDDC0852DC,5/12/2024,432.01
CUST00305,ORD5682F8E1,11/22/2024,434.18
CUST00305,ORD24EB1A3C,1/9/2025,125.27
CUST00305,ORD1603A913,2/18/2025,354.09
CUST00305,ORD7C8A4D16,7/11/2024,203.19
CUST00305,ORD63DA44C1,9/13/2024,165.88
CUST00305,ORD5678DF80,1/20/2025,197.57
CUST00305,ORD4BF28FAD,1/19/2025,196.97
CUST00305,ORD00BFC96A,5/9/2024,277.11
CUST00305,ORD8A22AF0A,3/14/2025,334.62
CUST00306,ORD2AAF6C61,1/31/2025,78.14
CUST00306,ORD634C4C98,1/6/2025,282.16
CUST00306,ORDF18CAE85,11/21/2024,423.23
CUST00306,ORDE72DC890,8/23/2024,186.54
CUST00306,ORDC629887E,12/19/2024,214.45
CUST00306,ORDDCD8DD0F,11/10/2024,151.35
CUST00306,ORD1E238F7D,9/26/2024,437.64
CUST00306,ORD51B84BFD,10/15/2024,71.52
CUST00306,ORDF150CA70,2/28/2025,15.69
CUST00306,ORD890ACEF7,1/9/2025,327.71
CUST00306,ORDAD3BB840,2/23/2024,80.56
CUST00306,ORDB735BEF0,5/27/2024,443.6
CUST00306,ORD092F6238,11/18/2024,332.38
CUST00306,ORDB7997855,5/29/2024,487.74
CUST00306,ORDA16B8AFA,12/3/2024,76.53
CUST00306,ORD572A2C7F,10/12/2024,77.24
CUST00307,ORD2368BF3B,1/12/2025,431.47
CUST00307,ORDA6241671,10/23/2023,447.86
CUST00307,ORDAEC54F4E,6/5/2024,350.74
CUST00307,ORDBACFA367,11/7/2024,465.85
CUST00307,ORD9E5EBCC1,2/8/2024,315.39
CUST00307,ORD2F783576,10/28/2024,232.65
CUST00307,ORD75B642A6,10/28/2024,217.82
CUST00307,ORDB1ECF6AC,6/27/2024,411.83
CUST00307,ORDAB8D83D8,8/14/2024,198.51
CUST00307,ORDDFAD6C47,11/8/2023,120.61
CUST00307,ORD888FE4E2,3/3/2025,218.14
CUST00307,ORD6F4FE63B,4/1/2025,13.64
CUST00307,ORDC9B90E8D,7/6/2024,254.1
CUST00307,ORD6944F77C,12/1/2024,368.15
CUST00308,ORD376F1D78,8/30/2023,141.93
CUST00308,ORDA25750F2,12/25/2024,464.02
CUST00308,ORD00355722,3/18/2025,292.41
CUST00308,ORD9E36C4EE,1/18/2024,26.4
CUST00308,ORD818C2BB9,4/23/2025,28.55
CUST00308,ORD373BC52D,5/28/2024,246.8
CUST00308,ORDFAE5075A,10/20/2023,190.6
CUST00308,ORD7242DEEA,3/23/2025,294.33
CUST00308,ORD3D72C743,9/4/2023,481.25
CUST00308,ORD5B57C1C4,4/4/2025,49.23
CUST00308,ORD672B8E6D,1/5/2024,367.79
CUST00308,ORDE6B07E94,8/17/2024,267.94
CUST00308,ORDD1BEFE8C,8/8/2024,431.08
CUST00308,ORDCB4C4939,2/9/2024,377.79
CUST00308,ORD67B11801,11/12/2023,146.92
CUST00308,ORDC001A458,8/10/2024,263.31
CUST00308,ORD5A95D41E,7/29/2023,266.44
CUST00309,ORD86C4B41F,6/1/2024,53.34
CUST00309,ORDC25CD84E,3/18/2024,241.5
CUST00309,ORDEB246879,11/17/2023,373.43
CUST00309,ORDC11CF798,1/3/2024,480.6
CUST00309,ORD47F6BF3B,8/11/2024,48.26
CUST00309,ORD54D3F100,10/14/2024,320.51
CUST00309,ORD59DD9C2D,12/4/2024,401.07
CUST00309,ORD4FD53BC5,12/8/2024,163.12
CUST00309,ORD711103F2,6/1/2024,35.86
CUST00309,ORDFB20A643,3/20/2025,178.34
CUST00309,ORD8D3A784D,4/6/2025,391.48
CUST00309,ORD0C1132E3,9/22/2024,239.75
CUST00309,ORD9556E8C8,11/28/2024,261.2
CUST00309,ORD550DA6E0,10/14/2024,239.92
CUST00309,ORD481F6E91,1/10/2024,369.57
CUST00309,ORD5523D1DC,12/27/2023,216.3
CUST00309,ORD69BCDB2C,3/17/2024,480.68
CUST00309,ORD7CB80822,12/12/2023,401.13
CUST00309,ORDF00D1681,5/27/2024,151.71
CUST00309,ORDF2752263,7/2/2024,27.31
CUST00310,ORDD4879787,3/22/2024,377.22
CUST00310,ORDF38E4D76,8/8/2024,366.22
CUST00310,ORDEDB583AB,4/20/2025,286.22
CUST00310,ORD05FFCF4E,3/12/2024,40.09
CUST00310,ORDD0D037E3,11/26/2023,241.85
CUST00310,ORD488BD999,8/7/2024,92.85
CUST00310,ORDEBCE65B7,10/10/2023,35.29
CUST00310,ORDAABC31AA,9/7/2024,495.28
CUST00310,ORDC58BDE08,7/29/2024,406.36
CUST00310,ORDEDAC6383,11/16/2024,315.92
CUST00310,ORDEB75BE09,8/12/2024,150.54
CUST00310,ORD1AD95290,3/7/2024,50.43
CUST00310,ORDD41A944F,1/13/2024,257.74
CUST00310,ORDA3957A2A,12/5/2023,427.21
CUST00310,ORDA5A9887B,3/12/2025,146.15
CUST00310,ORD5817AE95,3/28/2024,74.94
CUST00310,ORD248D5F08,5/22/2024,147.68
CUST00310,ORDF30018B0,8/8/2024,430.35
CUST00310,ORDCBE378D6,2/3/2025,16.96
CUST00310,ORD17548425,8/13/2024,64.66
CUST00311,ORD0AD0D9E8,4/13/2025,455.96
CUST00311,ORD6550BC37,2/1/2024,372.09
CUST00311,ORD2BA445F3,6/2/2024,332.99
CUST00311,ORD92D3A5AC,12/21/2024,191.19
CUST00311,ORD2BBD2026,7/16/2024,95.95
CUST00311,ORD1F64EDC0,1/11/2025,393.44
CUST00312,ORD735D0743,9/27/2024,247.61
CUST00312,ORDF500F5D7,12/12/2023,401.69
CUST00312,ORD4978897A,1/20/2025,432.39
CUST00312,ORD4B62A8C7,2/18/2025,178
CUST00312,ORD84EF0135,7/11/2024,51.36
CUST00312,ORD8D9E8740,3/19/2025,81.08
CUST00312,ORDA23D3929,6/4/2023,467.63
CUST00312,ORD07BE5324,11/19/2024,85.53
CUST00313,ORD105456A8,12/2/2023,378.85
CUST00313,ORD70ABFEB7,9/18/2024,212.34
CUST00313,ORD121FD051,6/11/2024,197.75
CUST00313,ORDEDA6F74C,2/3/2024,333.73
CUST00313,ORD9E89AD09,8/9/2024,365.74
CUST00313,ORD8495C931,10/16/2024,91.97
CUST00313,ORD4F39EA9C,3/3/2024,293.1
CUST00313,ORDC0A76F00,7/7/2024,422.5
CUST00313,ORDE80C0205,8/27/2024,36.62
CUST00313,ORD0D447D12,11/28/2023,139.55
CUST00313,ORD2DD79F9F,5/2/2024,411.57
CUST00313,ORD377635ED,5/1/2024,35.74
CUST00313,ORDB226777A,12/19/2024,237.37
CUST00313,ORD9AF720C6,11/6/2024,243.35
CUST00313,ORD8D60A0A8,3/14/2024,243.37
CUST00313,ORD424AC1F8,11/29/2023,474.64
CUST00314,ORDFE0CE389,9/7/2024,124.49
CUST00314,ORD230B07E8,4/17/2025,344.92
CUST00314,ORDE56DD240,12/14/2024,201.13
CUST00314,ORDFA8B78A5,8/10/2024,138.69
CUST00314,ORDBFB49026,7/7/2023,269.92
CUST00314,ORD5577A315,9/20/2023,223.02
CUST00314,ORD8CF1015C,3/13/2025,151.51
CUST00314,ORDB59F71B0,9/6/2024,400.68
CUST00314,ORD314E54A8,1/30/2025,197.18
CUST00314,ORD767D72CD,7/27/2023,164.69
CUST00314,ORD6C626D9D,4/9/2025,269.82
CUST00314,ORD9D767FE3,4/28/2024,478.38
CUST00314,ORDCB874F54,12/14/2024,57.71
CUST00314,ORD2705559C,1/9/2025,270.33
CUST00314,ORDD5B5A38B,8/13/2023,183.38
CUST00314,ORDDA0DB310,6/19/2024,423.68
CUST00314,ORDEF9FDBB7,12/14/2023,309.14
CUST00314,ORD36286339,11/16/2024,329.51
CUST00315,ORDDC1D6067,2/7/2024,174.13
CUST00315,ORD5A227AEE,10/29/2023,140.87
CUST00315,ORD955D1DEA,8/14/2024,58.16
CUST00315,ORDAC73731E,4/13/2025,330.63
CUST00315,ORD2B5180B6,9/18/2024,201.67
CUST00315,ORD0F3FDF43,4/19/2025,388.84
CUST00315,ORD1885AFDA,12/30/2023,377.05
CUST00315,ORDFE8B5927,2/19/2025,369.81
CUST00315,ORDC8BED563,3/14/2025,298.47
CUST00316,ORDF4847E10,7/14/2024,264.78
CUST00316,ORD8CDD55DB,5/13/2024,342.08
CUST00316,ORDC25F1F71,12/13/2024,496.68
CUST00316,ORDE2CCA0D8,7/21/2024,163.5
CUST00316,ORD645C18A1,4/25/2024,15.18
CUST00316,ORD42A39DED,2/18/2024,14.15
CUST00316,ORD6164DCCF,1/18/2024,43.3
CUST00317,ORD1A839E9C,1/28/2025,57.87
CUST00317,ORD5371B4D3,8/12/2024,60.91
CUST00317,ORDD43FC993,9/24/2024,228.51
CUST00317,ORD3F2BF691,10/12/2024,117.51
CUST00317,ORDDB9AFEEC,4/7/2025,148.82
CUST00317,ORDCA1CC919,8/12/2024,104.61
CUST00317,ORDFBE23BDD,12/23/2024,21.61
CUST00317,ORD1D082CD6,3/22/2024,55.05
CUST00317,ORD1F5D57AE,11/15/2024,469.87
CUST00317,ORD6BD8B55B,9/9/2024,331.74
CUST00317,ORD712B5BD0,10/10/2024,419.37
CUST00317,ORD161CCA61,7/9/2024,475.74
CUST00317,ORD922F9A70,4/9/2024,322.66
CUST00317,ORDAD7E1E7D,4/20/2025,356.96
CUST00318,ORDF0C7E959,2/26/2025,52.33
CUST00318,ORD79F13C44,5/1/2024,306.3
CUST00318,ORD11A5337C,11/5/2024,194.22
CUST00318,ORD1F749DF5,4/9/2024,384.29
CUST00319,ORD21410B59,11/27/2024,403.57
CUST00319,ORDC0DD7C03,12/12/2023,100.54
CUST00319,ORD708CCF59,3/16/2025,64.31
CUST00319,ORD702CABC9,1/24/2024,100.29
CUST00319,ORD9F8D73CB,2/29/2024,154.34
CUST00319,ORDB5CB536A,4/9/2025,333.63
CUST00319,ORD52BF538A,12/9/2024,47.1
CUST00319,ORD4CBD2077,1/1/2024,232.19
CUST00319,ORD499EBA34,9/13/2024,497.67
CUST00319,ORD33F50D15,1/26/2025,386.99
CUST00319,ORD727FC741,11/21/2024,349.19
CUST00319,ORDCCE06C30,6/1/2024,337.11
CUST00319,ORDD388B083,10/24/2023,387.36
CUST00319,ORD6E7E199B,4/6/2024,136.09
CUST00319,ORD07F06CC4,5/18/2024,392.56
CUST00319,ORDE4F0BE4A,9/15/2024,145.87
CUST00319,ORD57069331,11/24/2024,40.57
CUST00319,ORDFEDB3341,11/10/2024,200.41
CUST00319,ORD2C012515,11/25/2023,498.02
CUST00320,ORDC57F673E,1/28/2025,478.25
CUST00320,ORD344880F7,8/2/2024,139.69
CUST00320,ORD4A1E7BA5,3/10/2025,225.88
CUST00320,ORD5B2D3722,5/9/2024,250.94
CUST00320,ORD64EF2ABC,8/30/2024,465.01
CUST00320,ORDCDA1BCA8,8/2/2024,309.05
CUST00320,ORD84B73A09,9/10/2024,97.44
CUST00320,ORDB183F519,9/26/2024,251.11
CUST00320,ORDB69C646F,1/7/2025,80.5
CUST00321,ORDFEBD3985,11/6/2023,117.01
CUST00321,ORDC6C3727A,1/31/2024,325.24
CUST00321,ORDA5569DC5,2/27/2024,457.18
CUST00321,ORDBB4429AA,4/22/2025,360.55
CUST00321,ORDD415D3F8,1/27/2024,60.61
CUST00321,ORD408651D3,3/17/2024,45.73
CUST00321,ORD6CBDE247,3/4/2024,289.96
CUST00321,ORDDB8CD06A,7/27/2024,132.79
CUST00321,ORD4D5C9339,6/19/2024,228.48
CUST00321,ORD559965B9,11/15/2024,449.29
CUST00321,ORDD5C9ADEE,1/23/2025,82.94
CUST00321,ORD266C6B5A,10/4/2024,323.76
CUST00321,ORD4DC1EDDB,12/19/2023,467.12
CUST00321,ORD6A40047C,6/29/2024,335.66
CUST00322,ORD1A1DD5E6,1/23/2024,84.29
CUST00322,ORDB28473EB,11/4/2024,171.62
CUST00322,ORD99DE5004,12/26/2024,201.75
CUST00322,ORD6BE9B1BB,4/18/2025,11.81
CUST00322,ORDE38720D7,2/18/2025,356.73
CUST00322,ORDA8E205E8,11/18/2023,387.79
